Price,Property Type,Size (m2),Number of Rooms,Number of Bathrooms,Latitude,Longitude,Location
45000.0,flat,70.0,2,1,36.6577648,-5.655303,"calle Antonio Vega, 2  b"
45000.0,countryHouse,85.0,3,1,36.7895206,-5.5552515,"calle Television Españala, 15"
45000.0,flat,100.0,3,2,36.1710181,-5.3598206,"calle Virgen de Europa, 6"
45000.0,flat,60.0,2,1,36.859284,-5.6493085,"calle de Serrecín, 10"
45700.0,flat,80.0,3,1,36.2087969,-5.3940719,calle Dulcinea del Toboso
45700.0,flat,80.0,3,1,36.2077491,-5.3965228,calle Dulcinea del Toboso
46000.0,countryHouse,50.0,2,1,36.9335225,-5.2643368,"calle Amapola, 1"
46000.0,flat,74.0,2,1,36.8580954,-5.6365937,calle la Noria
46000.0,flat,76.0,3,1,36.2110394,-5.3971481,calle Roque Montoya
46000.0,flat,76.0,3,1,36.2113947,-5.3973735,calle Roque Montoya
46700.0,flat,80.0,1,1,36.5895389,-6.2364536,calle de los Timoneles
46800.0,flat,85.0,2,1,36.1134566,-5.4485464,calle Juanito Villar
46800.0,flat,79.0,3,1,36.4565705,-6.2106576,calle Cruz Roja Española
46800.0,flat,79.0,3,1,36.4570405,-6.2109544,calle Cruz Roja Española
46900.0,chalet,165.0,3,1,36.8577259,-5.6430296,Villamartin
46900.0,chalet,165.0,3,1,36.8576054,-5.6419068,"calle los Reyes, 76"
47000.0,flat,63.0,2,1,36.1695424,-5.3391793,calle Rute
47000.0,flat,21.0,2,1,36.4614369,-5.7241341,Alcalá de los Gazules
47000.0,chalet,56.0,1,1,36.2120398,-5.4319017,"calle Río, 11"
47000.0,studio,37.0,0,1,36.7659752,-5.4653611,"calle la Parra, 44"
47500.0,chalet,104.0,3,1,36.130571,-5.461324,calle Logroño
47500.0,flat,70.0,1,1,36.9352388,-5.2599555,Olvera s/n Cdiz
47500.0,flat,41.0,2,1,36.1669402,-5.3535322,calle Santa Isabel
48000.0,chalet,39.0,2,1,36.2536031,-5.964581,Vejer de la Frontera
48000.0,chalet,60.0,3,1,36.9340137,-5.2650344,Olvera
48000.0,chalet,111.0,4,1,36.1159337,-5.4471315,calle Ponce de León
48000.0,flat,104.0,3,2,36.1182317,-5.4483232,Saladillo - La Piñera
48000.0,chalet,30.0,1,1,36.7485149,-5.802926,Arcos de la Frontera
48100.0,flat,100.0,3,2,36.9157748,-5.235461,calle Trascastillo s/n
48100.0,chalet,94.0,2,1,36.3401993,-5.3188698,calle San Jose
48100.0,chalet,94.0,2,1,36.3430591,-5.3228072,calle San Jose
48400.0,flat,96.0,3,1,36.1475877,-5.4624621,calle Benito Daza s/n
48500.0,flat,78.0,3,1,36.1694926,-5.3470662,calle Pirineos
48500.0,flat,78.0,3,1,36.1715758,-5.3460233,calle Pirineos
48500.0,studio,115.0,0,2,36.127313,-5.4449486,Centro
49000.0,chalet,62.0,3,1,36.8547113,-5.3231157,"calle San José, 9"
49000.0,chalet,111.0,3,2,36.8630063,-5.1813187,calle Vega
49000.0,flat,216.0,1,3,36.6775555,-5.4436508,"calle Beato Diego de Cádiz, 16"
49000.0,flat,75.0,4,1,36.7403084,-5.796379,avenida Alfonso X
49000.0,countryHouse,120.0,2,1,36.93013,-5.41255,"calle Menendez Pidal, 6"
49500.0,chalet,93.0,3,2,36.1134577,-5.461127,"carretera al Cobre, 188"
49500.0,chalet,93.0,3,2,36.1118816,-5.4608176,La Granja - La Colina - Los Pastores
49500.0,chalet,50.0,2,1,36.9335225,-5.2643368,"calle Amapola, 1"
49990.0,flat,46.0,1,1,36.7049768,-5.4217683,Benaocaz
50000.0,chalet,80.0,1,1,36.1673082,-5.3491077,calle Puerto de la Luz
50000.0,countryHouse,40.0,1,0,36.2535929,-5.9640908,"calle Rosario, 5"
50000.0,chalet,119.0,3,2,36.919735,-5.5440686,calle la Perdiz
50000.0,chalet,119.0,3,1,36.9193061,-5.5432497,calle la Perdiz
50000.0,chalet,110.0,3,1,36.9172078,-5.2328058,calle El Gastor
50000.0,studio,25.0,0,1,36.7475922,-5.8016312,calle Callejas
50000.0,studio,45.0,0,1,36.7458505,-5.804674,calle Callejas
50000.0,flat,55.0,2,1,36.1402118,-5.4491993,calle Jacinto Benavente s/n
